Probe ID,TargetID,ENTREZ_GENE_ID,log2(Fold change) D1 500vNT,Symmetrical raw fold changeD1 500vNT,FDRAdj p-val D1 500vNT,D1 500vNT DEG,log2(Fold change) D4 500vNT,Symmetrical raw fold change D4 500vNT,FDRAdj p-val D4 500vNT,D4 500vNTDEG,log2(Fold change) D7 500vNT,Symmetrical raw fold change D7 500vNT,FDRAdj p-val D7 500vNT,D7 500vNT DEG,log2(Fold change) D14 500vNT,Symmetrical raw fold change D14 500vNT,FDR Adj p-val D14 500vNT,D14 500vNT DEG,log2(Fold change)  D1 50vNT,Symmetrical raw fold change  D1 50vNT,FDR Adj p-val D1 50vNT,D1 50vNT DEG,log2(Fold change) D4 50vNT,Symmetrical raw fold change D4 50vNT,FDRAd p-val D4 50vNT,D4 50vNT DEG,log2(Fold change) D7 50vNT,Symmetrical raw fold change  D7 50vNT,FDRAdj p-val D7 50vNT,D7 50vNT DEG,log2(Fold change) D14 50vNT,Symmetrical raw fold change D14 50vNT,FDRAdj p-val D14 50vNT,D14 50vNT DEG,D14 50vNT DEG,D7 50vNT DEG,D4 50vNT DEG,D1 50vNT DEG,D14 500vNT DEG,D7 500vNT DEG,D4 500vNTDEG,D1 500vNT DEG,DEG DOWN ANY,DEG UP ANY
6130152,LOC644695,644695,-0.1389063,-1.10107,0.3615083,FALSE,-0.8138632,-1.757913,2.46223E-09,DOWN,0.07955613,1.056693,0.4221235,FALSE,-0.5473676,-1.461417,2.27493E-05,DOWN,0.03702895,1.025999,0.9609348,FALSE,-0.302076,-1.232917,0.08254723,FALSE,-0.000665304,-1.000461,0.9942109,FALSE,-0.6662627,-1.586957,1.38893E-05,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,3,0
6130554,FAM25G,100133093,0.9622063,1.948287,4.09473E-05,UP,-1.660693,-3.161683,1.07037E-12,DOWN,-0.03007009,-1.021062,0.8178359,FALSE,-1.909831,-3.75765,0,DOWN,0.1796343,1.132597,0.7683744,FALSE,-0.6875104,-1.610502,0.001578344,DOWN,-0.426411,-1.343886,1.11576E-06,FALSE,-1.491618,-2.812042,3.27079E-10,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,DOWN,UP,4,1
6130576,LOC100132391,100132391,-0.8433908,-1.794262,6.21766E-05,DOWN,-1.470858,-2.771866,8.85317E-11,DOWN,-0.2083536,-1.155369,0.3997116,FALSE,-1.226491,-2.339971,1.46462E-05,DOWN,-0.6626617,-1.583001,0.1199453,FALSE,-0.263405,-1.200308,0.4819081,FALSE,-0.5911431,-1.50644,0.002663264,DOWN,-1.277736,-2.424582,9.45613E-07,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6180070,FTHL11,2503,-0.5048754,-1.419001,0.01962491,DOWN,-0.4610103,-1.376505,0.01013551,FALSE,-0.4246637,-1.34226,0.0566381,FALSE,-1.014102,-2.019646,1.33917E-05,DOWN,-0.08577647,-1.061259,0.927772,FALSE,-0.7081532,-1.633711,0.003741524,DOWN,-0.4025991,-1.321887,0.02606363,FALSE,-0.6181747,-1.534932,0.00633267,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,FALSE,DOWN,4,0
6180184,CPNE1,8904,-0.1452927,-1.105955,0.3750923,FALSE,-0.4981057,-1.412358,0.000137927,FALSE,-0.1281532,-1.092894,0.4783472,FALSE,-0.6420394,-1.560534,0.001246682,DOWN,-0.07173424,-1.050979,0.9211398,FALSE,-0.3472812,-1.272161,0.08338574,FALSE,-0.01088702,-1.007575,0.9526404,FALSE,-0.5050602,-1.419183,0.002121935,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,2,0
6200286,RHBDL2,54933,-0.9050111,-1.872559,2.87511E-06,DOWN,-1.063842,-2.090491,1.00907E-09,DOWN,-0.285218,-1.218594,0.06535529,FALSE,-1.095951,-2.137539,7.85369E-08,DOWN,-0.3174768,-1.246149,0.4919708,FALSE,-0.2307682,-1.17346,0.3471278,FALSE,-0.6081388,-1.524292,8.64535E-06,DOWN,-0.7558205,-1.688592,6.76235E-05,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6200364,LOC643479,643479,1.537859,2.903633,2.82209E-05,UP,-2.159694,-4.4682,4.24456E-13,DOWN,0.1710548,1.125881,0.3020715,FALSE,-2.442272,-5.434971,0,DOWN,0.1142239,1.082393,0.9251137,FALSE,-0.03905771,-1.027443,0.9259598,FALSE,-0.4496143,-1.365675,1.28069E-05,FALSE,-1.387027,-2.615392,1.31479E-07,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,UP,3,1
6200458,RNF213,57674,-0.5646804,-1.47906,6.18024E-05,DOWN,-0.8885363,-1.851297,3.08454E-10,DOWN,-0.08208026,-1.058543,0.4235984,FALSE,-0.8780684,-1.837913,5.77553E-09,DOWN,-0.4191518,-1.337141,0.138239,FALSE,0.1129455,1.081434,0.7813079,FALSE,-0.2137735,-1.159718,0.001570567,FALSE,-0.790059,-1.729145,4.44372E-08,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6200615,SAPS2,9701,-0.7171474,-1.643928,9.69905E-05,DOWN,-1.158411,-2.232114,6.4756E-11,DOWN,-0.09976935,-1.071602,0.486941,FALSE,-1.181875,-2.268715,2.09918E-09,DOWN,-0.4390192,-1.355682,0.2613733,FALSE,0.1686677,1.12402,0.6710154,FALSE,-0.3855364,-1.306345,0.000271702,FALSE,-1.008398,-2.011676,2.57359E-07,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6220202,PTGR2,145482,-0.4240324,-1.341672,0.001036742,FALSE,-0.6328722,-1.550649,3.58686E-08,DOWN,-0.1115343,-1.080377,0.3223769,FALSE,-0.5133641,-1.427375,0.000200311,DOWN,-0.3168859,-1.245639,0.1671697,FALSE,-0.2366246,-1.178233,0.1845936,FALSE,-0.1010493,-1.072553,0.2360951,FALSE,-0.5743303,-1.488986,1.06603E-05,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,3,0
6250019,SHC1,6464,-0.439039,-1.355701,0.01670283,FALSE,-0.8696303,-1.827195,2.81697E-06,DOWN,-0.4772536,-1.392091,0.04509099,FALSE,-0.8444538,-1.795585,0.000182871,DOWN,0.03771705,1.026488,0.9706191,FALSE,-0.4588293,-1.374426,0.1008036,FALSE,-0.6648303,-1.585382,4.24939E-05,DOWN,-0.6977246,-1.621945,0.003428559,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,4,0
6250114,LOC650737,650737,-0.5676497,-1.482107,0.00054263,DOWN,-0.8448054,-1.796022,5.9971E-09,DOWN,0.000834113,1.000578,0.9961115,FALSE,-0.9956177,-1.993934,9.09157E-09,DOWN,-0.01386901,-1.00966,0.9877843,FALSE,-0.4286292,-1.345954,0.009900389,FALSE,-0.2133097,-1.159345,0.02498442,FALSE,-0.606846,-1.522926,0.000174823,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6250537,LOC729500,729500,-0.8380601,-1.787645,1.91309E-05,DOWN,-0.6302037,-1.547783,0.000124629,DOWN,-0.3793747,-1.300778,0.0790798,FALSE,-1.144383,-2.210516,5.71712E-07,DOWN,-0.01190595,-1.008287,0.9895594,FALSE,-0.8008258,-1.742098,0.001578344,DOWN,-0.3473258,-1.2722,0.03944618,FALSE,-0.8796654,-1.839949,5.98625E-05,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6250553,ITFG3,83986,-0.7281709,-1.656538,3.68619E-05,DOWN,-1.089831,-2.12849,2.17405E-08,DOWN,-0.4174782,-1.335591,0.04679655,FALSE,-0.9420856,-1.921304,1.08022E-06,DOWN,-0.2428809,-1.183353,0.5979183,FALSE,-0.2360669,-1.177777,0.1878876,FALSE,-0.7396503,-1.669771,7.95415E-05,DOWN,-0.6329912,-1.550777,0.001652733,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6280102,LOC202781,202781,-1.125143,-2.181231,5.2329E-06,DOWN,-2.065815,-4.186704,1.49302E-12,DOWN,-0.1676642,-1.123238,0.5258318,FALSE,-2.134212,-4.389975,1.22663E-10,DOWN,-0.7431569,-1.673835,0.1764981,FALSE,-0.001130028,-1.000784,0.998399,FALSE,-0.8753505,-1.834454,2.71725E-05,DOWN,-1.539567,-2.907072,2.5495E-07,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6280167,LOC401115,401115,1.254394,2.38567,1.33556E-06,UP,-0.7356958,-1.6652,6.36126E-05,DOWN,0.3337626,1.260296,0.1848955,FALSE,-0.492538,-1.406918,0.01456538,FALSE,0.2167458,1.162109,0.7759467,FALSE,0.3754468,1.297241,0.200135,FALSE,0.3413727,1.266961,0.03909167,FALSE,-0.6799547,-1.60209,0.002867245,DOWN,DOWN,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,UP,2,1
6280717,LOC651198,651198,-0.5413476,-1.455331,0.002363995,DOWN,-0.3579518,-1.281605,0.01628916,FALSE,-0.373501,-1.295493,0.09940805,FALSE,-0.7898224,-1.728862,0.000458164,DOWN,-0.1609312,-1.118008,0.7901761,FALSE,-0.7807591,-1.718035,0.004958531,DOWN,-0.003095316,-1.002148,0.9862072,FALSE,-0.6104678,-1.526754,0.006643284,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,FALSE,DOWN,4,0
6280731,CHRNA5,1138,-0.7875716,-1.726166,0.000320819,DOWN,-1.145412,-2.212094,3.22927E-10,DOWN,-0.2485116,-1.187981,0.1307201,FALSE,-1.169337,-2.249083,2.22033E-08,DOWN,-0.5825737,-1.497518,0.2639412,FALSE,-0.2038037,-1.151731,0.5772099,FALSE,-0.4882023,-1.402696,0.000364721,FALSE,-0.9288013,-1.903694,1.61853E-06,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6330068,MAN2B1,4125,-0.3070177,-1.237148,0.03912498,FALSE,-0.4417373,-1.358239,1.14244E-05,FALSE,-0.1906868,-1.141307,0.02335725,FALSE,-0.5371486,-1.451102,2.67408E-06,DOWN,-0.1281966,-1.092927,0.7898219,FALSE,-0.2113587,-1.157778,0.09288379,FALSE,-0.2741691,-1.209297,0.000180764,FALSE,-0.5258675,-1.439799,1.05745E-05,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,2,0
6330438,PLXNB1,5364,-1.143414,-2.209032,3.43681E-07,DOWN,-1.477605,-2.78486,9.91958E-11,DOWN,-0.4219292,-1.339718,0.06742213,FALSE,-1.315018,-2.488054,9.51743E-10,DOWN,-0.177576,-1.130982,0.8205382,FALSE,-0.1313735,-1.095336,0.6510829,FALSE,-1.289425,-2.444307,1.18433E-09,DOWN,-0.5874742,-1.502614,0.008909433,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6350292,C1ORF50,79078,-0.3920844,-1.312288,0.03302445,FALSE,-0.7671984,-1.701962,1.25487E-06,DOWN,0.2429051,1.183373,0.1941941,FALSE,-1.018981,-2.026487,1.12283E-06,DOWN,-0.06681053,-1.047399,0.9364104,FALSE,0.08152998,1.05814,0.771065,FALSE,0.1303525,1.094561,0.3164111,FALSE,-0.576735,-1.49147,0.01330188,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,3,0
6370270,GJC1,10052,-0.7446634,-1.675583,2.46146E-05,DOWN,-1.114677,-2.165465,1.95978E-08,DOWN,-0.4374872,-1.354244,0.06347707,FALSE,-1.146568,-2.213866,7.16571E-06,DOWN,-0.5984918,-1.514133,0.1918184,FALSE,0.08842628,1.06321,0.8137875,FALSE,-0.7590888,-1.692421,3.99051E-05,DOWN,-1.102909,-2.147874,5.55734E-05,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6370356,EEF1A2,1917,-0.4124791,-1.330971,8.34505E-05,FALSE,-0.6856916,-1.608473,1.02386E-09,DOWN,-0.3820141,-1.30316,2.39517E-06,FALSE,-0.6798977,-1.602026,7.19114E-10,DOWN,-0.2773101,-1.211933,0.1245747,FALSE,-0.3801538,-1.301481,0.002821741,FALSE,-0.4478891,-1.364043,2.97592E-08,FALSE,-0.5768888,-1.491629,2.26572E-07,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,3,0
6370682,GRIPAP1,56850,-0.9959963,-1.994457,8.10845E-06,DOWN,-1.310128,-2.479635,1.51113E-09,DOWN,-0.07901831,-1.056299,0.7399123,FALSE,-1.492619,-2.813993,1.08441E-08,DOWN,-0.5755695,-1.490266,0.2633544,FALSE,-0.101663,-1.07301,0.7997385,FALSE,-0.674957,-1.596549,9.48468E-05,DOWN,-1.033993,-2.047684,6.9958E-06,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6380241,UNC45A,55898,-0.8117462,-1.755335,0.000140868,DOWN,-0.9569463,-1.941197,9.58633E-07,DOWN,-0.02310026,-1.016141,0.9333864,FALSE,-0.8957805,-1.860616,4.29346E-06,DOWN,-0.283238,-1.216923,0.6133497,FALSE,-0.03224854,-1.022605,0.9162632,FALSE,-0.4178951,-1.335977,0.004516087,FALSE,-0.5471802,-1.461227,0.00621293,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6400402,FAM110A,83541,-0.6394023,-1.557684,0.0001013,DOWN,-0.7970278,-1.737518,1.16038E-06,DOWN,-0.2971497,-1.228714,0.08012953,FALSE,-0.7551131,-1.687764,3.58401E-06,DOWN,-0.02370536,-1.016567,0.9797692,FALSE,-0.3986039,-1.318232,0.04995529,FALSE,-0.4928628,-1.407235,0.000154684,FALSE,-0.6368384,-1.554918,0.000408239,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6420010,RPL7L1,285855,-0.5815814,-1.496489,0.005882003,DOWN,-1.205683,-2.306464,3.12993E-09,DOWN,-0.2785953,-1.213013,0.2778131,FALSE,-1.074867,-2.106528,8.77853E-05,DOWN,-0.6568074,-1.57659,0.1786875,FALSE,0.2143442,1.160176,0.6046376,FALSE,-0.5346581,-1.448599,0.002075209,DOWN,-1.037922,-2.053268,3.4088E-05,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6450139,FTHL3,2498,-0.003155123,-1.002189,0.9884801,FALSE,-0.5752691,-1.489955,0.000151565,DOWN,-0.2929264,-1.225123,0.1616334,FALSE,-1.071221,-2.101212,2.02829E-07,DOWN,0.08524988,1.060871,0.9093654,FALSE,-0.6229227,-1.539992,0.003887079,DOWN,-0.1659036,-1.121868,0.3210946,FALSE,-0.7503134,-1.682158,0.000149731,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,4,0
6450475,YRDC,79693,-0.7716481,-1.707219,8.9362E-05,DOWN,-1.30137,-2.464628,1.21296E-09,DOWN,-0.4782613,-1.393064,0.009265433,FALSE,-1.038649,-2.054303,3.07232E-07,DOWN,-0.6112397,-1.527571,0.1693733,FALSE,-0.2986059,-1.229955,0.3808407,FALSE,-0.6626027,-1.582936,1.72428E-05,DOWN,-1.240238,-2.362375,1.98245E-07,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6480059,ACTA2,59,-0.747297,-1.678645,9.46665E-05,DOWN,-1.101573,-2.145885,1.2948E-08,DOWN,0.09747922,1.069902,0.6159572,FALSE,-1.480416,-2.790292,1.87388E-10,DOWN,-0.03381754,-1.023717,0.9693604,FALSE,-0.6347432,-1.552661,0.001135091,DOWN,-0.1911455,-1.14167,0.1191343,FALSE,-0.8648763,-1.821184,3.83684E-05,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6480121,CRCP,27297,-0.9965777,-1.995261,4.66314E-05,DOWN,-2.11779,-4.340285,7.13577E-13,DOWN,-0.2676446,-1.203841,0.3260576,FALSE,-1.971356,-3.921366,5.68026E-09,DOWN,-0.7751759,-1.711399,0.2269052,FALSE,-0.2044711,-1.152264,0.7297124,FALSE,-1.039828,-2.055982,6.63832E-06,DOWN,-1.683412,-3.211868,1.0173E-07,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6480554,LYPD5,284348,0.4885973,1.40308,0.000689731,FALSE,-0.7050359,-1.630185,1.1615E-08,DOWN,-0.1769666,-1.130504,0.0753602,FALSE,-0.6931028,-1.616757,3.07336E-07,DOWN,-0.02146508,-1.01499,0.9741956,FALSE,-0.4204877,-1.33838,0.00286591,FALSE,-0.1788523,-1.131983,0.02089506,FALSE,-0.706185,-1.631484,1.42955E-06,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,3,0
6480754,FAM195B,348262,-0.01040046,-1.007235,0.9479157,FALSE,-0.4584045,-1.374021,0.000104076,FALSE,-0.3752347,-1.297051,0.000795819,FALSE,-0.4631851,-1.378582,0.000194865,FALSE,-0.1501009,-1.109647,0.735267,FALSE,-0.08607017,-1.061475,0.6532523,FALSE,-0.3815282,-1.302721,0.000412949,FALSE,-0.5314493,-1.44538,6.50352E-05,DOWN,DOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0
6510050,PTK7,5754,-0.9071952,-1.875396,9.99468E-07,DOWN,-1.045232,-2.063698,3.25497E-09,DOWN,-0.4300072,-1.34724,0.01569091,FALSE,-0.6960729,-1.620089,3.07307E-05,DOWN,-0.3761427,-1.297867,0.301736,FALSE,-0.2550634,-1.193388,0.1859318,FALSE,-0.9818314,-1.974971,1.74837E-09,DOWN,-0.5245012,-1.438436,0.01021863,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6510192,GBF1,8729,0.0450137,1.031693,0.7682833,FALSE,-0.384225,-1.305158,0.000234961,FALSE,-0.4330425,-1.350078,0.000888923,FALSE,-0.5345873,-1.448528,0.000179121,DOWN,-0.02697323,-1.018872,0.9658414,FALSE,-0.3249546,-1.252625,0.01838402,FALSE,-0.3045471,-1.235031,0.00236801,FALSE,-0.5051116,-1.419233,0.000118837,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,2,0
6510603,APRT,353,-0.7478306,-1.679266,0.000429224,DOWN,-0.7165856,-1.643288,3.45889E-05,DOWN,-0.4138855,-1.332269,0.04885375,FALSE,-1.313776,-2.485914,1.14139E-06,DOWN,0.1593371,1.116774,0.8278547,FALSE,-0.5954162,-1.510908,0.005046808,DOWN,-0.3397757,-1.26556,0.03230693,FALSE,-0.7589133,-1.692215,0.00026788,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6520241,FAM116B,414918,-0.6580991,-1.578002,1.06747E-07,DOWN,-0.6230574,-1.540136,3.31102E-08,DOWN,-0.3663672,-1.289103,0.000111771,FALSE,-0.8001519,-1.741284,9.77677E-10,DOWN,-0.1938389,-1.143803,0.5072805,FALSE,-0.3409407,-1.266582,0.01623812,FALSE,-0.5466738,-1.460714,4.96965E-09,DOWN,-0.5896272,-1.504858,4.49219E-06,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6550382,CAMKK2,10645,-0.3352758,-1.261619,0.02623053,FALSE,-0.7162867,-1.642948,3.35588E-07,DOWN,-0.18585,-1.137487,0.1627665,FALSE,-0.6473257,-1.566262,9.87791E-06,DOWN,-0.167939,-1.123452,0.7402297,FALSE,-0.4002525,-1.319739,0.01068187,FALSE,-0.2298638,-1.172724,0.03952506,FALSE,-0.6413091,-1.559744,4.98803E-05,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,3,0
6550689,WDR23,80344,-0.8740647,-1.832819,3.52964E-06,DOWN,-0.8840404,-1.845537,1.1744E-08,DOWN,0.005115943,1.003552,0.9803741,FALSE,-0.8336333,-1.782168,3.26871E-07,DOWN,-0.2982627,-1.229663,0.489467,FALSE,-0.01775037,-1.01238,0.9549259,FALSE,-0.3216073,-1.249722,0.000745512,FALSE,-0.543026,-1.457025,0.005485564,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6560279,VAV3,10451,-1.854067,-3.615178,2.82009E-10,DOWN,-2.832301,-7.122093,0,DOWN,-0.1622742,-1.11905,0.009133869,FALSE,-2.855536,-7.237722,0,DOWN,-0.03717038,-1.026099,0.9707531,FALSE,-2.786436,-6.899234,0,DOWN,-0.200023,-1.148717,0.000469971,FALSE,-2.697668,-6.487526,0,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6560356,C2ORF69,205327,-1.120425,-2.174109,1.10726E-06,DOWN,-2.106496,-4.30644,4.91576E-13,DOWN,-0.2401862,-1.181145,0.2997342,FALSE,-2.101,-4.290066,3.22947E-10,DOWN,-0.9678547,-1.95593,0.09983037,FALSE,-0.1065194,-1.076628,0.8530388,FALSE,-0.7884935,-1.72727,4.00254E-05,DOWN,-1.630959,-3.097188,1.6164E-08,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6560494,ARTN,9048,-0.09657286,-1.06923,0.6637964,FALSE,-1.037499,-2.052666,3.24329E-09,DOWN,-0.1607562,-1.117873,0.3242724,FALSE,-0.7285525,-1.656976,1.36335E-05,DOWN,-0.1180335,-1.085255,0.8753345,FALSE,-0.4469754,-1.363179,0.01599835,FALSE,-0.462389,-1.377822,9.54116E-05,FALSE,-0.566539,-1.480966,0.001880154,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,3,0
6560601,ZMAT3,64393,-0.6601862,-1.580287,0.000538445,DOWN,-0.7840561,-1.721965,2.7347E-05,DOWN,-0.1382637,-1.10058,0.575567,FALSE,-0.638414,-1.556617,0.01176479,DOWN,-0.3988489,-1.318455,0.4275826,FALSE,0.09543224,1.068385,0.824516,FALSE,-0.4232651,-1.340959,0.01695185,FALSE,-0.5250695,-1.439003,0.006943614,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6580091,LOC339352,339352,-0.7757979,-1.712137,9.8996E-07,DOWN,-0.8602876,-1.8154,1.57622E-10,DOWN,-0.3738429,-1.2958,0.002743293,FALSE,-0.8794253,-1.839642,5.77478E-09,DOWN,-0.00019544,-1.000135,0.9994972,FALSE,-0.1670977,-1.122797,0.3473655,FALSE,-0.6225256,-1.539568,3.8209E-08,DOWN,-0.5604472,-1.474726,0.000195112,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6580253,SERF1B,728492,0.392268,1.312455,0.02053,FALSE,-0.1516991,-1.110877,0.3564549,FALSE,-0.1295566,-1.093957,0.5563107,FALSE,0.07434689,1.052884,0.7486818,FALSE,0.09880541,1.070886,0.8774807,FALSE,-0.6383725,-1.556572,0.001470905,DOWN,0.1747043,1.128733,0.2853038,FALSE,-0.5730081,-1.487622,0.00345666,DOWN,DOWN,FALSE,DOWN,FALSE,FALSE,FALSE,FALSE,FALSE,2,0
6590082,HS.542993,,-0.6678044,-1.588653,0.00012608,DOWN,-0.9917468,-1.988591,1.11204E-08,DOWN,-0.1313342,-1.095306,0.4597369,FALSE,-0.9495488,-1.931269,1.28131E-07,DOWN,-0.5388739,-1.452838,0.1708274,FALSE,-0.0245671,-1.017174,0.9485348,FALSE,-0.4313058,-1.348454,0.000134415,FALSE,-0.7337298,-1.662933,6.61693E-05,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6590136,LOC100131096,100131096,-0.5783423,-1.493133,0.000479566,DOWN,-1.113645,-2.163916,1.55171E-11,DOWN,-0.07576882,-1.053923,0.5809714,FALSE,-1.131122,-2.190289,2.89285E-10,DOWN,-0.4925204,-1.406901,0.1117496,FALSE,0.285293,1.218658,0.4789142,FALSE,-0.3771963,-1.298815,5.38445E-06,FALSE,-0.8979559,-1.863424,4.89577E-07,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
6620193,HS.535592,,-0.2199436,-1.164688,0.1519018,FALSE,-0.540044,-1.454017,3.85238E-07,DOWN,-0.1879098,-1.139112,0.0390155,FALSE,-0.7322211,-1.661195,6.82089E-09,DOWN,-0.1646516,-1.120895,0.7355963,FALSE,-0.1426802,-1.103954,0.3378519,FALSE,-0.2359707,-1.177699,0.000699781,FALSE,-0.5039697,-1.41811,4.83048E-05,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,3,0
6620521,BLVRB,645,-1.276163,-2.42194,8.79751E-08,DOWN,-0.9562411,-1.940248,1.37092E-07,DOWN,-0.03115172,-1.021828,0.9019662,FALSE,-1.294965,-2.453711,8.99637E-08,DOWN,-0.03921264,-1.027553,0.9632779,FALSE,-0.04453423,-1.03135,0.8988916,FALSE,-0.7146332,-1.641066,1.56705E-05,DOWN,-0.5210403,-1.43499,0.02259033,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6650612,TOLLIP,54472,-0.7203895,-1.647627,4.27531E-05,DOWN,-0.8611678,-1.816508,2.16948E-09,DOWN,-0.2644076,-1.201143,0.05001252,FALSE,-0.8626976,-1.818435,2.32667E-08,DOWN,-0.4849196,-1.399508,0.1667519,FALSE,-0.3706307,-1.292918,0.01427506,FALSE,-0.6000572,-1.515777,1.93695E-06,DOWN,-0.5759252,-1.490633,0.000504076,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6650746,RHBDD2,57414,-1.214962,-2.321347,2.954E-07,DOWN,-1.324408,-2.504301,1.42238E-08,DOWN,-0.487077,-1.401602,0.01455085,FALSE,-1.557089,-2.942595,3.5312E-09,DOWN,-0.3629874,-1.286086,0.511079,FALSE,-0.5301017,-1.444031,0.02745893,DOWN,-0.6185523,-1.535334,0.000227433,DOWN,-0.922746,-1.89572,2.32194E-05,DOWN,DOWN,DOWN,DOWN,FALSE,DOWN,FALSE,DOWN,DOWN,6,0
6660092,CAMLG,819,-1.056262,-2.079536,2.81802E-06,DOWN,-0.6662345,-1.586926,4.33817E-05,DOWN,-0.370338,-1.292656,0.06413777,FALSE,-0.881345,-1.842092,2.51887E-05,DOWN,-0.1027774,-1.073839,0.9023939,FALSE,-0.2385506,-1.179807,0.3467541,FALSE,-0.7792801,-1.716274,7.85204E-06,DOWN,-0.6525969,-1.571995,0.002085283,DOWN,DOWN,DOWN,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,5,0
6660487,ZNF577,84765,-0.6095551,-1.525789,6.0903E-05,DOWN,-0.8020755,-1.743608,3.38102E-08,DOWN,0.03730786,1.026197,0.8262225,FALSE,-0.9508923,-1.933068,1.19471E-07,DOWN,-0.3935669,-1.313637,0.2709315,FALSE,-0.1534384,-1.112217,0.6318581,FALSE,-0.1725498,-1.127049,0.06202404,FALSE,-0.7295623,-1.658136,8.08483E-06,DOWN,DOWN,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,4,0
